19970501,6.3,0,0,0,1.6,0,0,0,9.2,0,0,7,0.5,0
19970502,0,5.6,0,0,0.05,0,0,5,0,0,0,0.7,0,0
19970503,0.05,3,5.9,11.6,0.05,19.8,4.3,0,12,11.5,0.05,0,0,7.7
19970504,6,0,0,2,0,0,0,0,0,8.9,0.05,14,0,1.6
19970505,11.8,0,0,0,0,0,0,0,0,0.05,0,7,0,1.4
19970506,0,0,0,0,0,0,1.3,0,0,0,0,0,0,1.9
19970507,0,0,13.4,3,0,0,4.8,0,0,0,0.05,22,0,0
19970508,6,1,2.5,0,0,0,10.1,0,0,5.3,31,42,0,1
19970509,0,0,0,0,0,0,0,0,0,0,0,30,0,0.05
19970510,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
19970511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970512,0,0,0,0,0,0,0,0,0,0.5,0.05,3.3,0,0.05
19970513,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0
19970514,0,0,2.3,0,0,0,0,0,0,0,0,8,0,0
19970515,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0
19970516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970519,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0
19970520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970521,0,0,0,0,0,0,0,0,0,0,0,0,13,0
19970522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970523,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19970524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970526,0,0,0,0,0,0,0.5,0,0,0,0,2.3,0,1.8
19970527,0,0,0,0,0,0,0.4,0,0,0,0,0,0,1
19970528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970529,0.05,0,0,0,0,0,0,0,0,1.1,0,0,0,0
19970530,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0
19970531,75,8,0,17,0.05,0,1.8,0,1,0.05,0,12,0,0
19970601,0,0,0,0,1.2,7.2,0,0,0.3,0,0.05,0.5,8,0
19970602,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0
19970603,0,0,0,0,0,0,0,3.7,0,0,0,12.4,0,0
19970604,3,36,10,0,0,0,0,0.4,0,0,10.7,47,0,0
19970605,0,0,0,0,0,0,0,0,0,0.05,0,1,0,0
19970606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970607,0,0,0,0,0,0,0,0,0,12,0,1.7,0,10.2
19970608,0,0,0.05,0,0,0,0,0,0,0,0.05,28,0,0
19970609,0,0,18.5,0,0,0,0.05,0,0,0.4,0,0,0,0
19970610,0,0,0,0,0,0,0,0,0,1.8,0,10,0,0
19970611,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
19970612,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19970613,0,0,0,0,0,0,0,0,4.5,1,3.1,2,0,0
19970614,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0
19970615,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19970616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970618,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
19970619,0,0,0,0,0,0,4.6,0,0,1.3,0,0,0,5.9
19970620,2.9,0,22,12,0,25.6,0.05,0,0,24.8,0,0,0,0.05
19970621,0,1,2,0,0,0.05,0,0,0,0,0,3,0,0
19970622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970623,0,0,0,0,0,0,0,3,0,0,0,2,0,0
19970624,0,2,0,0,0,0.05,0,0,0.2,0,0,0,0,0
19970625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970627,0,0,0,27,0,0,11.1,0,0,36.5,0,40,0,6.4
19970628,10.3,42,0.05,0.05,0.05,0,0,0.05,0.1,1.7,5,40,0,1.6
19970629,0,2.4,1,1.7,0,0,38.9,0,0,0,20.2,55,0,2
19970630,0.05,23,0,0,0,0.05,0,0,0,2.2,0,6,0,3.6
19970701,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19970702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
19970707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
19970709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970710,0,0,0,0,0,0,1.8,0,0,0,0,2,0,0.05
19970711,0,0,6.3,108,0,0,24.4,0,0,110,0.05,2.3,0,26.3
19970712,25,0,0,2,0,0,0,0,0,7,0,0,0,0
19970713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970714,0,0,0,0,0,0,0,0,0,0,0,19,0,116.3
19970715,0,0,0,0,0,0,0,0,0,0,0,85,0,7.6
19970716,0,0,0,0,0,0,0,0,0,7.8,0,16.3,0,3.1
19970717,0,0,0,0,0,0,2.8,0,0,0,0,15.2,0,5.1
19970718,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
19970719,0,0,0,0,0,0,0.05,0.05,0,26.6,0,2,0,33
19970720,25.7,0,9.3,15,0.8,0.05,7.1,0,0.05,58.2,0,15,0,3.4
19970721,3,0,0,0,0,0,0,12.4,0,7.2,0,0,0,0
19970722,0.05,6,0.9,42.2,0,35.3,11,0,0,3.6,0.05,61,0,47.1
19970723,4,0,0,70.1,0,0,13,0.05,0,47.1,0.05,22.9,15.8,0.6
19970724,2,0,0,4,0,0,0,0.05,0,5.2,0,26.5,0,0.7
19970725,0,0,0,0,0,0,0,2.8,0,0,0,0,0,58
19970726,0,0,0,0,0,0,102.4,1,0,0,0,0.3,0,3.3
19970727,0,0,0,0,0,0,27.9,0,0,0,0,12,0,0
19970728,0,0.6,2.3,15,0.05,0.05,21,1.7,0,0,0,1,0.05,48.3
19970729,0.05,23.6,0,0,0,0.05,100.6,0.7,8.5,85.1,24.5,18.3,0,38.1
19970730,0,0,0,0,0,0,7.9,0,0,4.3,0,4.3,0,13.2
19970731,0,0.05,0,0,0,0,0,0,0,0,0.05,18,0,0
19970801,0,0,8.3,0.5,0,46.1,34.8,0,0,1,12,14.5,0,15.5
19970802,0,0,0,0,0,0.05,0,0,0,0,0,16.5,0,0
19970803,0,0,0,9,0,0,7.8,0,0,0.6,0,22,0,0
19970804,0,0,0,0,0,0,0,0,0,0.05,0,0,0,31.9
19970805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970806,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0
19970807,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0
19970808,0,0,0,0,3.9,0,2,0.05,0,0,0,0,0,14.2
19970809,0,0,0,0,5.1,0,0,9.6,0,0,0,1,8,0
19970810,0,0,0,0,0,0,0,0.2,0,0,0,20,0,0
19970811,0,0,0,0,0,0,0,3,0,0,0,7,0,0.8
19970812,0,0,0.05,0,0,0,24.6,7.9,0,0,0,107,0,62
19970813,0,0.05,2,0,0,0,35.8,0.05,0,25.7,0.05,37,0,2.6
19970814,0,1,7.6,4,0,0,10.2,0.8,0,105.5,0,0,0,35.5
19970815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970816,0,0,0,0,0,0,0,0.05,0,0,0,0,0,3
19970817,0,0,0,0,0,0,0,0,0,0.6,0,0,0,7.9
19970818,0,0,0,0,0,0,0,0.05,0,0,0,0,0,2
19970819,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19970820,0,0,0,0,0,4.6,0,0,0,0,0,1.2,0,2.5
19970821,0,0,0,0,0,0,56.9,0.05,0,0.5,0,60,0,0
19970822,0,0,0,0,0,0,133.1,0,7,0.05,0,25.8,0,10.1
19970823,0,0,0.05,46,0,0.05,10.9,5,0,110,0,8.6,0,36.8
19970824,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
19970825,0,0.1,0,0,0,4,0,0,0,0,0,0,0.05,0
19970826,0,0,4,8,0,41,1.3,0,0,10.7,0,12.3,0,6.9
19970827,0,0,3.3,136,0,0,167.9,0,0,151.1,0,233.8,0,10.9
19970828,0,0,0,56.6,0,0,47.5,0,0,24.1,0,100.6,0,128.3
19970829,0,0,0,7,0,0,0,0,0,0,0,0,0,0
19970830,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
19970831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970903,0,0,0,0,0,0,7.6,0,0,0,0,8.6,0,0
19970904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19970905,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
19970906,0,0,0,0,0,0,0.05,0,0,16.8,0,15.3,0,0
19970907,0,0,0,0,0,0,0,0,1.6,0,0,9.7,0,0
19970908,0,0,0,0,0,0,3,0,8.8,0,0,18.5,0,0
19970909,0,0,0,0,0,0.05,0,0,0,6.6,0.05,0.05,0,0
19970910,0,0,0,0,0,0,0,24,0,0,0,0,0.5,0
19970911,0,0,0,0,0,0,0,3.2,0,0.05,0,0,1,0
19970912,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0
19970913,0,0,0,0,0,0,2.5,0,0,0,0,20,0,0
19970914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970918,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
19970919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970920,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9
19970921,0,0,0,0,0,0,0.05,0,0,0,0,27.7,0,22.6
19970922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970929,2,0,0,1,0,0,53.6,0,0,21.8,0,2.7,0,0.05
19970930,40,0,0,36,0,0,0,0,0,0.3,0.05,1.3,0,3.1
19971001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971002,35,10,0.7,0,0,0,0,0,0,0,6,0,0,0
19971003,0,0,0,0,0,0,0,0,0,0,16,0,0,0
19971004,5,30,0.05,0,0,0,11.7,0,10,0,2.5,0,0,1
19971005,0,0,0,0,7,7.1,0.05,0,7.4,0,0,10,18,1.3
19971006,0,0,0,0,0,0,0,0,0,50.9,0,8,0,0
19971007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971010,22,12,10.5,7,0,0,0,0,0,0,23.5,0,0,0
19971011,0,0,0,0,0,0,1,0,0,0,0.5,13,0,0
19971012,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
19971013,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971015,0,0,0.6,0,0,0,0,0,0,0,0,0.05,0,0
19971016,0,0,0.05,0,0,0.05,0,0,0.05,0,18,0.5,30,0
19971017,6,3,5.5,0,0,0.05,0.05,3.8,0,0,0.5,0,0.8,0
19971018,0.05,10.5,8.2,0,0,0,8.4,0,0,0,0,0.3,0,1.8
19971019,0,21.5,0,0,0,27,0,0.05,14,0,0.05,0,3,0
19971020,4,0,0.5,10,0,0,21.6,0,0,41.7,9.5,11.6,0,26.9
19971021,0,0,10.3,22,9,0,5.6,0,0,12.2,0.05,15.5,0,22.6
19971022,0.05,18,3.6,0,0,0,3.4,6.1,4,0,11,4.4,0.05,0
19971023,18,1.5,2,0,0,0,5.1,0,0,0.05,0.05,0,0,0
19971024,0,0,0,0,0,0,0.05,0,0,0,0,3.2,0,0
19971025,0,0,0,0,0,3,0,0,0,0.05,0,0,0,0
19971026,0,7,0,0.05,0,0.05,0,0,2,0,3.6,0,0,0
19971027,0,0,0,0.05,0,0,0,0,1.4,0,1.6,0.05,0,0
19971028,0,0,0,0,0,0,0,0,0,0,16.3,1.7,0,0
19971029,0.05,0,0,0,0,0,0,0,0,0,3.5,0,0,0.05
19971030,0,0,0,0,0,0,3,0,0,0,0,7.6,0,3.1
19971031,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0
19971101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971108,0,0,0,0,0,0,0,0,0,56.3,0,0,0,0
19971109,0,8,0.05,2,0,0,8.7,0,0,1.8,0.3,2,0,21.8
19971110,0,0,0,12,0,0,6.9,0,0,0,0,22.9,0,0
19971111,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
19971112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971115,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
19971116,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
19971117,0,0,0,0,0,0.05,0,0,0,0,0,3.1,0,0
19971118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971122,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
19971123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971124,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
19971125,3.3,0.6,0.3,4,1,10.4,3.3,0.3,6.4,4.8,3.3,4.2,1,0
19971126,0.2,0,0,0.05,0,0,16.3,0,0,15,0,9.1,0,3.2
19971127,0,0,0,0,0,0,0,0,0,0,0,18.1,0,21.6
19971128,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
19971129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971130,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
19971201,0,0,0,0,0,0,0,0,0.05,0,1,0,0,0
19971202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971203,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0
19971204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971205,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
19971206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971207,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
19971208,0,0,0,2.8,0,0,4.8,0,0,0,0,4.3,0,1
19971209,0,0,0,3,0,0,45.8,0,0,0.05,0,11.3,0,0
19971210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
19971211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971212,0,0,0.3,0,0,0.05,0,0,0,0,1.6,0,0,0
19971213,0,0.05,3.9,6.6,0,0.5,0,4.4,6,0,0.05,4,0,0
19971214,0,0,0,1,0,0,0,0,0,0,0,2.7,0,0
19971215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971216,0,0.5,0,0,0,1.8,0.05,0,0,0,0,0,0,0
19971217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971219,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
19971220,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
19971221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
19971222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971223,0,0,0.05,2.5,0,0,0,0,0,0,0,0.05,0,0
19971224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971228,0,0,1.1,0,0,0.05,0,0,0,0,0.05,0,0,0
19971229,0,0,0.05,1.2,0,0,1,0,0,1.3,0,20.3,0,15.7
19971230,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.4
19971231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980107,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
19980108,0,0,0.3,0,0,0,0.05,0,0,0,0,3.2,0,0
19980109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980110,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
19980111,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0
19980112,0,0.6,0,0,0,0.05,0,0,0,0,0.5,0,0,0
19980113,0,1,0.1,0.05,0,0,1,0,0,0.05,0.05,15.2,0,2.1
19980114,0.05,2,0.3,0,0,5.2,0,5.9,0.6,0,0,0,0.05,0
19980115,0.05,0,6.4,0,1,0,6.1,3.2,0,0.05,0,67.1,0,1.8
19980116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980117,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980118,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980119,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980120,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980121,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980122,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
19980123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19980129,0,0,0,0,0,0,0,0,0,0,0,1,0,0
